Регион,Год,Индекс_физического_объема,Экспорт,Импорт,Прибыль_от_продаж,Фондоотдача,ВРП
Калининградская область,2009,97.9545454545455,5039626.175,562659.774,250092250.0,3.23130599167715,169519.6
Калининградская область,2010,97.9545454545455,7744892.30097,555037.87934,292278429.0,3.614442061844,195749.1
Калининградская область,2011,97.9545454545455,10035013.30928,1276841.99131,382337232.0,4.22428747871126,241004.8
Калининградская область,2012,97.9545454545455,11829181.69457,1468466.45714,449277702.0,4.73434424914365,265361.2
Калининградская область,2013,84.0,11742965.2251,1516673.36121,498261944.0,4.85432521098542,275885.8
Калининградская область,2014,81.8,15901912.377,3696447.221,563607947.0,4.62243342267306,314088.3
Калининградская область,2015,86.9,7967165.22888,2741851.53672,573084616.0,4.7038554143734,349818.6
Калининградская область,2016,100.9,5808638.97176,1238990.30185,619473403.0,4.92007167558413,417094.9
Калининградская область,2017,126.0,7209305.44806,1269946.82607,651592400.0,5.64301250904013,446677.6
Калининградская область,2018,96.1,8251166.58771,2000079.56611,836558485.0,6.41574406685772,493302.4
Калининградская область,2019,62.6,7993227.7544,1498169.75612,875613112.0,5.55100228491951,519724.5
Калужская область,2002,101.718181818182,208024.761,68345.469,47544524.0,1.5583982032623,37283.1
Калужская область,2003,101.718181818182,215965.598,125546.335,63753764.0,2.00869273727747,48792.7
Калужская область,2004,101.718181818182,342199.868,152230.064,75499827.0,2.19045078101696,57993.8
Калужская область,2005,103.6,388497.913,160148.596,88544318.0,2.61113933032007,70953.9
Калужская область,2006,107.8,426977.645,195944.783,109130528.0,3.61798464817519,86150.5
Калужская область,2007,137.0,2349849.288,258080.868,141654624.0,4.0736643390751,111869.0
Калужская область,2008,132.0,5290005.178,260441.958,213519787.0,5.14623752930141,150394.4
Калужская область,2009,101.718181818182,3228789.306,217268.23,194514083.0,3.28261582238694,154946.1
Калужская область,2010,101.718181818182,6044733.82813,396454.78839,290125979.0,3.29703415701421,188601.3
Калужская область,2011,101.718181818182,7999057.7071,433915.09483,574779444.0,4.59649054443975,234749.0
Калужская область,2012,101.718181818182,8297382.03666,420333.04171,702182245.0,4.87315154064039,285256.6
Калужская область,2013,90.2,7628801.58323,378098.48239,729154528.0,4.30292904051945,292841.0
Калужская область,2014,99.7,5937885.016,626921.233,769963881.0,3.53961284040275,326459.5
Калужская область,2015,80.5,3264563.11901,501712.99633,713846103.0,3.24029133636631,339760.8
Калужская область,2016,81.8,4062988.68162,707888.06097,786522243.0,3.17818367064744,409462.3
Калужская область,2017,93.0,5295989.52136,1333855.90943,955612010.0,3.81302503785554,457052.5
Калужская область,2018,83.1,6004246.5225,1471679.47021,1177948792.0,4.0849033933346,507632.2
Калужская область,2019,110.2,6600759.2547,1156233.37202,1267714299.0,4.11291224319847,545109.4
Камчатский край,2002,98.4454545454546,23284.522,142739.172,24450315.0,0.721625412622074,25881.9
Камчатский край,2003,98.4454545454546,41230.645,154832.133,28463807.0,0.855266469318078,29747.0
Камчатский край,2004,98.4454545454546,32221.133,110356.425,33086580.0,0.921984005150052,35139.3
Камчатский край,2005,121.4,39083.14,129432.162,43361797.0,1.18028493452382,43974.3
Камчатский край,2006,88.2,42805.174,128800.829,50618562.0,1.49635067388876,56119.8
Камчатский край,2007,86.9,80752.551,151232.664,60675753.0,1.96558698285584,66076.8
Камчатский край,2008,101.5,115297.924,130605.568,65191120.0,2.39387267854049,77854.3
Камчатский край,2009,98.4454545454546,66499.736,525504.77,71138327.0,2.54008488885965,94643.2
Камчатский край,2010,98.4454545454546,67256.82046,642617.56967,73045240.0,2.68671748108442,103123.2
Камчатский край,2011,98.4454545454546,106307.74013,608680.98192,81042716.0,2.57108068280958,114375.9
Камчатский край,2012,98.4454545454546,99967.21847,705448.10127,96989157.0,2.4955067262193,127412.7
Камчатский край,2013,90.0,86791.23241,589760.11569,97666027.0,2.4040427611488,133364.0
Камчатский край,2014,69.6,88415.598,522588.801,104781649.0,2.15275594622962,145761.3
Камчатский край,2015,91.4,63418.31029,555055.79155,129046704.0,2.32160336073086,175404.8
Камчатский край,2016,132.8,88228.73566,570520.69708,149938763.0,2.61547365027522,224091.0
Камчатский край,2017,98.0,111138.03764,700391.67853,175029533.0,2.49607180467951,228167.2
Камчатский край,2018,92.2,74002.09448,843135.51302,221346670.0,2.80891602891266,263151.3
Камчатский край,2019,110.9,178133.17533,869800.04923,245853835.0,2.95494974669234,279672.7
Карачаево-Черкесская Республика,2002,102.190909090909,6612.045,4840.687,8716649.0,0.993185864308236,10234.5
Карачаево-Черкесская Республика,2003,102.190909090909,11480.681,7893.223,10765440.0,1.09250347540762,11481.1
Карачаево-Черкесская Республика,2004,102.190909090909,8043.651,9033.928,12383093.0,1.35406026050088,13127.2
Карачаево-Черкесская Республика,2005,160.1,14429.181,17758.05,15630661.0,1.71029158724613,16724.3
Карачаево-Черкесская Республика,2006,116.7,16497.364,34480.721,19228090.0,2.43848323895577,23260.1
Карачаево-Черкесская Республика,2007,102.6,39948.456,39431.504,20264414.0,2.75694848706212,27469.7
Карачаево-Черкесская Республика,2008,104.2,68862.12,36340.888,22907051.0,3.31488618595393,35714.2
Карачаево-Черкесская Республика,2009,102.190909090909,41637.2784,32694.572,21790295.0,2.29008014832781,38584.1
Карачаево-Черкесская Республика,2010,102.190909090909,120268.06443,34558.58233,28352552.0,2.07599544315977,43651.5
Карачаево-Черкесская Республика,2011,102.190909090909,254546.483,30398.7453,36123398.0,2.7339078920276,49252.1
Карачаево-Черкесская Республика,2012,102.190909090909,390237.6165,39816.04329,59285451.0,3.36873369028766,58712.1
Карачаево-Черкесская Республика,2013,100.7,466291.79847,32620.34287,66405758.0,3.47020032502668,66106.6
Карачаево-Черкесская Республика,2014,96.6,445443.907,33913.315,60192817.0,3.16518740128336,65326.6
Карачаево-Черкесская Республика,2015,66.1,144477.88331,15385.06697,61004968.0,3.22892466962676,67482.7
Карачаево-Черкесская Республика,2016,96.6,123416.02957,16128.09101,95419214.0,4.35960906813416,78521.1
Карачаево-Черкесская Республика,2017,87.0,168061.10989,16493.03373,102827005.0,5.06540857666565,82765.6
Карачаево-Черкесская Республика,2018,103.0,111366.14281,21695.06042,74485512.0,3.45676498860192,85737.9
Карачаево-Черкесская Республика,2019,90.5,50217.17057,18136.78639,68467455.0,3.10303449757455,92019.0
Кемеровская область,2002,101.190909090909,147955.677,1774184.762,209660662.0,1.72949171148229,136156.7
Кемеровская область,2003,101.190909090909,159214.574,2644098.413,286651217.0,2.43398492847586,164903.1
Кемеровская область,2004,101.190909090909,426673.815,4196181.311,415792164.0,3.97127907357754,244462.0
Кемеровская область,2005,130.0,664722.381,4357327.808,524821237.0,4.3652619704177,295378.4
Кемеровская область,2006,101.6,542431.143,5396167.489,555239323.0,3.98337475402981,342210.6
Кемеровская область,2007,103.4,596802.771,6907350.058,700376162.0,4.03862079447528,437790.2
Кемеровская область,2008,108.3,945510.579,9611234.827,942733512.0,4.71637612550589,575901.9
Кемеровская область,2009,101.190909090909,548936.519,8385244.729,792387490.0,3.45912825066467,512408.0
Кемеровская область,2010,101.190909090909,656454.71917,10581134.85945,1034285341.0,4.2544321195918,625914.9
Кемеровская область,2011,101.190909090909,831095.62076,10795482.87816,1376263144.0,4.95460844352316,751198.4
Кемеровская область,2012,101.190909090909,1284635.52273,11882176.68696,1434864407.0,4.60146122584521,718320.4
Кемеровская область,2013,77.6,645439.76516,12272072.2038,1365518884.0,3.51334005854713,667950.5
Кемеровская область,2014,106.4,695775.351,12755155.477,1436459238.0,3.02336851814236,752024.0
Кемеровская область,2015,61.9,638325.43657,10346461.08123,1516675653.0,2.97520388467061,843345.4
Кемеровская область,2016,86.6,501745.41699,9603444.67776,1664921352.0,3.3999920233682,903348.9
Кемеровская область,2017,116.0,645456.68997,13902795.36841,2055650467.0,4.00793950419565,1097861.0
Кемеровская область,2018,112.5,892628.87498,16435617.24078,2458235160.0,4.36464052667873,1266424.5
Кемеровская область,2019,108.8,883367.72507,16335110.63573,2295327145.0,3.75640267185295,1110415.1
Кировская область,2002,103.809090909091,36165.567,231140.411,66457352.0,1.02205231478904,49974.2
Кировская область,2003,103.809090909091,40280.649,296978.423,79669236.0,1.35850723778544,57795.8
Кировская область,2004,103.809090909091,66028.383,347302.632,95389703.0,1.63302540518761,70706.2
Кировская область,2005,110.3,33765.344,353726.776,111428817.0,3.59978229673413,79800.6
Кировская область,2006,132.8,76410.501,508586.762,142395556.0,4.44743740238888,97047.1
Кировская область,2007,134.4,248406.693,720512.803,172147903.0,4.70648446431483,118154.9
Кировская область,2008,91.8,258825.035,882859.962,193352756.0,4.81099080705045,151116.7
Кировская область,2009,103.809090909091,121560.357,650860.54106,165423632.0,3.52054744335386,146321.3
Кировская область,2010,103.809090909091,143637.30994,654792.08031,191643166.0,4.13730902695866,172352.0
Кировская область,2011,103.809090909091,235986.93377,686280.83291,226138155.0,4.26635204956323,195269.5
Кировская область,2012,103.809090909091,304904.31838,916063.32308,241469897.0,4.19035833383004,208505.4
Кировская область,2013,107.8,260395.06482,778215.87239,259253868.0,4.24649130565099,224152.3
Кировская область,2014,91.1,269474.934,1031685.4,277740295.0,4.07011314462968,254089.4
Кировская область,2015,82.1,152071.91392,906619.5519,228533287.0,3.93877168385168,282191.0
Кировская область,2016,87.7,191976.01872,710431.72158,230506438.0,3.89374515902437,313533.8
Кировская область,2017,98.0,357672.75358,809000.26276,233569155.0,3.84311097655331,331754.4
Кировская область,2018,94.1,323165.12442,893874.69815,251053626.0,3.67121787958583,353265.5
Кировская область,2019,111.8,374775.8719,773259.12961,272421442.0,3.12001184373834,370255.9
Костромская область,2002,95.3,47443.712,82799.182,29131371.0,1.2319481055465,25952.9
Костромская область,2003,95.3,55735.607,93092.181,35691814.0,1.48934536627648,29692.1
Костромская область,2004,95.3,191439.898,136020.508,43532602.0,1.75065034554713,37787.4
Костромская область,2005,114.8,121877.718,196995.693,57011405.0,2.09349472718526,44684.7
Костромская область,2006,73.5,102048.165,199717.245,61465592.0,2.29249340187185,54351.1
Костромская область,2007,83.1,137390.425,232873.127,77165486.0,2.37866816884851,65700.4
Костромская область,2008,95.0,213560.994,205141.979,86360305.0,2.75372341889462,81040.7
Костромская область,2009,95.3,112226.176,149179.81,78197138.0,2.4131889214181,78920.7
Костромская область,2010,95.3,128657.40032,168644.2015,99761026.0,3.05108505861257,98130.7
Костромская область,2011,95.3,160242.17262,197909.63441,120106620.0,3.72393562184529,116629.8
Костромская область,2012,95.3,176740.3051,191425.20673,141333962.0,4.65422173186757,130840.4
Костромская область,2013,100.2,187465.52932,219382.10112,153594673.0,5.61995025768561,139015.9
